utc_timestamp,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,KV
2018-01-01 00:00:00,746.45,6414.0,1249.0,8379.0,3424.49,7311.0,5530.0,44142.3469,3146.5,799.6,21912.0,9778.69,56898.0,33235.85,5021.59,1719.0,3866.53,2983.37,24580.0,1054.0,466.5,640.0,405.0,886.0,11255.0,16763.59,13654.0816,4500.0,5332.0,5142.0,15714.0,1103.0,2734.27,914.1333333333333
2018-01-01 01:00:00,626.28,6153.0,1189.0,8010.0,3281.06,7484.0,5496.0,42825.4286,3024.7,783.2,20703.0,9634.18,54375.0,32953.49,4738.66,1733.0,3607.35,2782.15,23193.0,1022.0,453.9,615.0,380.0,821.0,10956.0,16509.32,13045.9184,4254.0,5162.0,4908.0,15745.0,1058.0,2658.82,872.5333333333334
2018-01-01 02:00:00,548.54,5907.0,1142.0,7713.0,3172.75,7459.0,5337.0,42276.4694,2931.4,776.8,19658.0,9633.9,51887.0,30823.71,4480.19,1739.0,3418.24,2603.02,21647.0,1000.0,447.9,595.0,354.0,765.0,10647.0,16109.38,12706.1224,4047.0,5071.0,4564.0,15508.0,1022.0,2582.76,811.3777777777779
2018-01-01 03:00:00,519.03,5918.0,1100.0,7568.0,3122.35,7260.0,5293.0,42205.551,2878.9,779.2,18967.0,9707.48,50308.0,28804.03,4418.06,1727.0,3360.74,2473.98,20758.0,994.0,441.9,599.0,337.0,728.0,10431.0,16152.19,12546.9388,3905.0,5013.0,4297.0,15324.0,1010.0,2567.72,763.9111111111112
2018-01-01 04:00:00,524.56,6033.0,1090.0,7579.0,3111.68,7285.0,5284.0,41956.898,2896.9,780.5,18769.0,9919.41,50424.0,27372.23,4485.77,1720.0,3381.66,2408.13,20934.0,1011.0,447.1,613.0,330.0,715.0,10431.0,16205.08,12437.7551,3815.0,4987.0,4134.0,15516.0,1023.0,2562.35,734.9333333333334
2018-01-01 05:00:00,573.85,6160.0,1138.0,7699.0,3169.87,7205.0,5294.0,41102.6837,2998.2,791.0,18944.0,9964.3,50909.0,27408.88,4542.76,1670.0,3461.31,2374.45,21903.0,1027.0,445.0,628.0,336.0,716.0,10700.0,16567.06,12464.2857,3832.0,4964.0,4045.0,15784.0,1061.0,2612.95,719.1111111111111
2018-01-01 06:00:00,682.68,6624.0,1169.0,7552.0,3346.66,7106.0,5315.0,41524.1429,3082.9,807.6,19399.0,10150.46,51150.0,28970.07,4702.57,1510.0,3523.9,2409.67,22456.0,1037.0,456.3,640.0,342.0,678.0,11002.0,16867.07,12492.8571,3724.0,4887.0,3991.0,16028.0,1092.0,2607.92,709.5111111111112
2018-01-01 07:00:00,842.36,6958.0,1280.0,7599.0,3586.92,7186.0,5343.0,42384.0612,3218.5,804.0,19176.0,10184.09,50747.0,30192.84,5089.56,1584.0,3642.76,2431.08,22794.0,1056.0,457.0,640.0,371.0,704.0,11254.0,17174.59,12255.102,3683.0,4891.0,4161.0,16258.0,1139.0,2683.77,739.7333333333333
2018-01-01 08:00:00,950.08,7382.0,1391.0,7676.0,3714.42,7334.0,5796.0,44587.6327,3511.1,841.8,19799.0,10226.24,52177.0,31925.35,5521.64,1740.0,3870.5,2433.84,24131.0,1119.0,461.6,684.0,407.0,756.0,11573.0,17420.86,12942.8571,3984.0,4848.0,4428.0,16580.0,1224.0,2827.21,787.2
2018-01-01 09:00:00,998.57,7750.0,1482.0,7810.0,3739.22,7429.0,6217.0,47347.3265,3774.3,877.0,21333.0,10395.05,54278.0,35127.54,5884.93,1881.0,4071.76,2623.9,25501.0,1184.0,481.2,720.0,439.0,814.0,12011.0,17805.06,13542.8571,4402.0,4832.0,4691.0,17108.0,1300.0,2918.55,833.9555555555556
