utc_timestamp,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,KV
2016-01-01 10:00:00,574.554054054054,7568.0,1559.0,8073.0,4801.0,6563.0,6483.0,46475.5102,3650.9,966.8,21805.0,10753.25,54109.0,42990.0,6806.0,1994.0,4143.97,2769.0,26545.0,1231.0,474.71,803.0,451.0,1037.0,11945.0,16901.0,13850.0,4841.0,4825.0,5265.0,17033.0,1381.0,2924.31,936.0
2016-01-01 11:00:00,577.8783783783782,7400.0,1562.0,8234.0,4686.0,6986.0,6588.0,47318.6837,3716.0,975.4,22607.0,10813.41,56527.0,44878.0,6453.0,1975.0,4222.06,3040.0,27193.0,1220.0,488.92,806.0,448.0,1043.0,12038.0,17124.0,14233.6735,4943.0,4856.0,5254.0,17269.0,1385.0,2895.71,934.0444444444445
2016-01-01 12:00:00,570.1216216216216,7292.0,1595.0,8268.0,4612.0,6859.0,6602.0,46708.7449,3727.9,980.2,23178.0,10907.78,54084.0,45152.33,5806.0,1881.0,4170.52,3284.0,25645.0,1228.0,480.68,824.0,438.0,1029.0,12097.0,17250.0,14623.4694,4655.0,4948.0,5227.0,17439.0,1340.0,2944.55,929.2444444444445
2016-01-01 13:00:00,559.5945945945945,7238.0,1599.0,8246.0,4615.0,6712.0,6694.0,46413.2041,3755.5,1008.1,23265.0,11357.84,52050.0,45305.0,5781.0,1802.0,4172.16,3340.0,24504.0,1317.0,471.59,893.0,431.0,1010.0,12210.0,17535.0,14719.3878,4543.0,5025.0,5175.0,17705.0,1289.0,2925.59,920.0
2016-01-01 14:00:00,561.2567567567567,7373.0,1603.0,8231.0,4846.0,6568.0,6788.0,47088.5816,3840.8,1088.3,22061.0,11706.91,51485.0,46254.0,5853.0,1782.0,4226.73,3330.0,24893.0,1406.0,466.53,937.0,432.0,1013.0,12304.0,17948.0,14930.6122,4518.0,5301.0,5214.0,18322.0,1273.0,2924.0,926.9333333333334
2016-01-01 15:00:00,607.2432432432431,7955.0,1694.0,8331.0,5427.0,6667.0,6889.0,49777.1633,4183.1,1108.4,21481.0,11733.98,52178.0,49747.0,6228.0,1925.0,4508.66,3347.0,26374.0,1403.0,478.45,923.0,459.0,1096.0,12758.0,18207.0,16279.5918,4553.0,5959.0,5649.0,18887.0,1357.0,3064.25,1004.2666666666667
2016-01-01 16:00:00,633.2837837837836,8250.0,1772.0,8836.0,5669.0,6974.0,6899.0,53590.5612,4493.5,1103.7,21830.0,11752.42,56838.0,50931.0,6824.0,2145.0,4627.89,3566.0,30614.0,1382.0,515.51,920.0,484.0,1143.0,13806.0,18054.0,16668.3673,5234.0,6199.0,5845.0,18980.0,1447.0,3133.33,1039.111111111111
2016-01-01 17:00:00,633.8378378378377,8208.0,1745.0,8991.0,5618.0,7081.0,6853.0,54212.3367,4424.7,1091.9,24291.0,11826.09,59125.0,49151.67,6936.0,2172.0,4599.96,3684.0,31606.0,1353.0,527.18,910.0,485.0,1144.0,13847.0,17896.0,16774.4898,5378.0,6173.0,5830.0,18758.0,1454.0,3142.7,1036.4444444444446
2016-01-01 18:00:00,629.4054054054053,7849.0,1721.0,8903.0,5453.0,6977.0,6819.0,53065.8571,4188.9,1078.5,25234.0,11622.77,58864.0,46612.67,6892.0,2188.0,4571.26,3548.0,32215.0,1300.0,517.7,889.0,485.0,1136.0,13604.0,17491.0,16732.6531,5529.0,6065.0,5864.0,18307.0,1477.0,3150.06,1042.4888888888888
2016-01-01 19:00:00,619.4324324324323,7454.0,1680.0,8656.0,5286.0,6856.0,6754.0,50836.9184,3911.0,1054.4,25881.0,11294.26,56938.0,43879.67,6717.0,2178.0,4475.64,3392.0,31774.0,1222.0,498.26,837.0,482.0,1118.0,13211.0,17238.0,16490.8163,5480.0,5901.0,5742.0,17812.0,1435.0,3121.73,1020.8000000000001
2016-01-01 20:00:00,614.9999999999999,7081.0,1616.0,8452.0,5203.0,6789.0,6417.0,49121.398,3681.7,1009.9,26149.0,11470.17,54963.0,40873.0,6372.0,2202.0,4369.66,3255.0,30358.0,1145.0,476.83,782.0,470.0,1110.0,12644.0,16950.0,15785.7143,5332.0,5646.0,5648.0,17214.0,1369.0,3067.16,1004.088888888889
2016-01-01 21:00:00,687.0270270270269,7161.0,1546.0,8821.0,4985.0,6966.0,6243.0,48408.5612,3463.7,972.1,25610.0,11342.82,58057.0,37331.0,6097.0,2116.0,4192.21,3103.0,28178.0,1080.0,485.58,713.0,451.0,1240.0,12071.0,16457.0,15168.3673,5101.0,5332.0,5647.0,16560.0,1282.0,2994.16,1003.9111111111112
2016-01-01 22:00:00,686.4729729729728,6738.0,1425.0,8859.0,4649.0,6826.0,5972.0,45345.9082,3238.9,922.8,24000.0,10872.65,57202.0,33933.0,5634.0,1910.0,3982.1,2918.0,25520.0,1024.0,465.16,661.0,442.0,1239.0,11415.0,16087.0,14009.1837,4729.0,5076.0,5579.0,16024.0,1206.0,2864.89,991.8222222222223
2016-01-01 23:00:00,638.2702702702702,6414.0,1285.0,8231.0,4395.0,6662.0,5654.0,42098.7653,3068.1,892.0,22113.0,10513.73,52647.0,32632.0,5196.0,1691.0,3711.63,2913.0,23206.0,995.0,439.63,643.0,413.0,1152.0,10827.0,15731.0,13122.449,4341.0,4926.0,5583.0,15515.0,1140.0,2758.93,992.5333333333334
2016-01-02 00:00:00,580.0945945945945,6135.0,1184.0,7700.0,4237.0,6792.0,5563.0,39919.2245,2885.8,869.5,20515.0,10314.05,51427.0,31558.67,5140.0,1594.0,3576.47,2684.0,21287.0,984.0,421.67,640.0,378.0,1047.0,10300.0,15384.0,12570.4082,4074.0,4821.0,5216.0,15221.0,1093.0,2635.21,927.2888888888889
2016-01-02 01:00:00,526.9054054054053,5998.0,1131.0,7376.0,4204.0,6851.0,5637.0,39052.4796,2821.1,862.5,19284.0,10252.67,48938.0,29657.33,4904.0,1694.0,3403.03,2442.0,20241.0,988.0,409.49,644.0,353.0,951.0,10003.0,15060.0,12334.6939,3928.0,4786.0,4857.0,15123.0,1073.0,2600.49,863.4666666666667
2016-01-02 02:00:00,486.45945945945937,5938.0,1105.0,7206.0,4191.0,6810.0,5564.0,38739.7449,2879.0,861.9,18637.0,10289.6,46883.0,28177.67,4723.0,1650.0,3306.75,2265.0,19746.0,1011.0,405.83,671.0,337.0,878.0,9900.0,14953.0,12295.9184,3800.0,4780.0,4592.0,15183.0,1062.0,2612.5,816.3555555555556
2016-01-02 03:00:00,471.4999999999999,6080.0,1091.0,7204.0,4225.0,6502.0,5602.0,39598.602,2938.4,873.6,18352.0,10391.73,46476.0,27256.67,4714.0,1660.0,3353.83,2167.0,19804.0,1073.0,407.2,716.0,330.0,851.0,9890.0,15017.0,12409.1837,3765.0,4861.0,4460.0,15428.0,1082.0,2641.97,792.8888888888889
2016-01-02 04:00:00,471.4999999999999,6523.0,1139.0,7346.0,4315.0,6553.0,5672.0,40331.9184,3210.6,912.8,18574.0,10716.3,47680.0,27797.0,4849.0,1723.0,3532.24,2132.0,20846.0,1147.0,420.7,781.0,332.0,851.0,10031.0,15220.0,12739.7959,3798.0,5018.0,4436.0,15809.0,1121.0,2702.97,788.6222222222223
2016-01-02 05:00:00,486.45945945945937,6874.0,1242.0,7690.0,4510.0,6532.0,5933.0,41294.8061,3438.1,959.2,19751.0,10804.37,49372.0,30206.0,5012.0,1693.0,3797.64,2131.0,23094.0,1207.0,435.96,828.0,342.0,878.0,10539.0,15607.0,13704.0816,3955.0,5230.0,4546.0,16252.0,1221.0,2814.9,808.1777777777778
2016-01-02 06:00:00,482.581081081081,7540.0,1362.0,7943.0,4936.0,6342.0,6203.0,44350.4796,3745.5,1014.4,20857.0,11215.4,51483.0,33229.0,5259.0,1763.0,4017.28,2228.0,25223.0,1290.0,469.79,868.0,365.0,871.0,11332.0,16134.0,14354.0816,3847.0,5399.0,4763.0,16870.0,1333.0,2868.26,846.7555555555556
2016-01-02 07:00:00,518.5945945945945,8087.0,1524.0,8444.0,5296.0,6428.0,6447.0,48212.1837,3951.9,1056.7,22156.0,11379.34,52928.0,36947.67,5807.0,1927.0,4302.16,2366.0,27347.0,1373.0,529.2,914.0,404.0,936.0,12376.0,16840.0,15138.7755,4207.0,5611.0,5038.0,17573.0,1444.0,3019.83,895.6444444444445
2016-01-02 08:00:00,559.0405405405404,8336.0,1642.0,8847.0,5481.0,6574.0,7034.0,51935.5102,4218.4,1113.1,24125.0,11509.89,55674.0,41343.33,6396.0,2081.0,4589.72,2496.0,30404.0,1405.0,585.66,941.0,435.0,1009.0,13353.0,17520.0,16383.6735,4703.0,5785.0,5338.0,18274.0,1555.0,3233.14,948.9777777777778
2016-01-02 09:00:00,581.2027027027026,8572.0,1700.0,9195.0,5487.0,6783.0,7373.0,54478.4592,4463.4,1133.3,26337.0,11587.52,57168.0,44302.33,6660.0,2157.0,4726.44,2770.0,31593.0,1409.0,620.88,937.0,450.0,1049.0,14011.0,18169.0,17062.2449,4907.0,5772.0,5500.0,18986.0,1586.0,3302.62,977.7777777777778
2016-01-02 10:00:00,580.6486486486485,8627.0,1700.0,9364.0,5431.0,6947.0,7510.0,56501.0918,4614.3,1132.3,27097.0,11608.17,58875.0,46069.0,6809.0,2187.0,4823.95,3022.0,32364.0,1399.0,643.58,932.0,451.0,1048.0,14341.0,18578.0,17367.3469,5072.0,5723.0,5553.0,19321.0,1614.0,3365.82,987.2
2016-01-02 11:00:00,575.108108108108,8419.0,1679.0,9475.0,5346.0,7083.0,7656.0,57063.7347,4509.0,1126.1,26955.0,11602.34,61141.0,47245.67,6753.0,2206.0,4880.77,3138.0,32482.0,1381.0,631.91,928.0,446.0,1038.0,14373.0,18706.0,17462.2449,5246.0,5736.0,5591.0,19547.0,1629.0,3351.26,993.9555555555556
2016-01-02 12:00:00,566.7972972972972,8487.0,1713.0,9339.0,5244.0,7167.0,7739.0,56327.4694,4618.8,1124.2,27195.0,11671.23,58620.0,47330.67,6393.0,2177.0,4814.57,3233.0,31560.0,1377.0,639.47,937.0,439.0,1023.0,14162.0,18605.0,17797.9592,5132.0,5707.0,5531.0,19605.0,1596.0,3348.11,983.2888888888889
2016-01-02 13:00:00,562.3648648648648,8378.0,1713.0,9244.0,5278.0,7137.0,7647.0,55667.7143,4601.0,1146.0,27031.0,11979.33,56540.0,47352.0,6461.0,2133.0,4781.73,3216.0,30896.0,1462.0,629.29,1005.0,437.0,1015.0,13949.0,18801.0,17737.7551,5099.0,5749.0,5419.0,19696.0,1560.0,3287.65,963.3777777777779
2016-01-02 14:00:00,573.9999999999999,8500.0,1725.0,9217.0,5495.0,7055.0,7752.0,55815.9388,4570.7,1226.5,25951.0,12480.35,55574.0,48226.33,6434.0,2136.0,4788.2,3190.0,31028.0,1556.0,601.69,1043.0,444.0,1036.0,13881.0,19055.0,17858.1633,5048.0,5984.0,5473.0,20197.0,1548.0,3314.51,972.9777777777778
2016-01-02 15:00:00,616.6621621621621,8869.0,1802.0,9399.0,5899.0,7215.0,7867.0,57845.6837,4946.9,1236.1,25209.0,12684.44,56023.0,52511.33,6771.0,2293.0,5008.48,3244.0,32717.0,1547.0,612.01,1043.0,475.0,1113.0,14362.0,19332.0,19238.7755,5118.0,6604.0,5839.0,20792.0,1591.0,3490.23,1038.0444444444445
2016-01-02 16:00:00,645.4729729729728,8964.0,1856.0,10040.0,6091.0,7546.0,7817.0,60827.8673,5332.4,1230.2,25447.0,12584.0,60898.0,55576.33,7294.0,2398.0,5059.05,3541.0,35916.0,1526.0,660.85,1019.0,494.0,1165.0,15328.0,19647.0,19461.2245,6000.0,6783.0,5996.0,20961.0,1638.0,3508.56,1065.9555555555555
2016-01-02 17:00:00,641.5945945945945,8580.0,1825.0,10175.0,6009.0,7585.0,7750.0,60998.102,5263.4,1218.6,27858.0,12457.85,63314.0,54414.67,7324.0,2400.0,5005.71,3864.0,36558.0,1487.0,668.65,994.0,496.0,1158.0,14986.0,19610.0,19362.2449,6224.0,6716.0,5906.0,20775.0,1651.0,3466.67,1049.9555555555555
2016-01-02 18:00:00,634.3918918918918,8156.0,1800.0,9922.0,5817.0,7378.0,7615.0,59371.7857,4875.5,1185.8,28715.0,12181.49,62377.0,51549.33,7216.0,2403.0,4940.74,3772.0,36465.0,1431.0,671.42,956.0,497.0,1145.0,14545.0,19327.0,19215.3061,6352.0,6589.0,5986.0,20289.0,1650.0,3423.22,1064.177777777778
2016-01-02 19:00:00,619.4324324324323,7806.0,1762.0,9541.0,5589.0,7124.0,7497.0,55839.3367,4621.4,1141.9,29207.0,11895.16,59601.0,48201.0,6952.0,2358.0,4863.7,3577.0,34300.0,1333.0,636.64,892.0,494.0,1118.0,13946.0,18952.0,18823.4694,6086.0,6329.0,5901.0,19688.0,1605.0,3388.46,1049.0666666666666
2016-01-02 20:00:00,606.689189189189,7475.0,1694.0,9061.0,5517.0,7245.0,7078.0,53629.9796,4300.6,1082.8,29165.0,11954.39,57257.0,44736.0,6466.0,2356.0,4679.18,3363.0,31644.0,1248.0,605.18,827.0,485.0,1095.0,13153.0,18564.0,17816.3265,5731.0,5968.0,5828.0,19046.0,1488.0,3268.96,1036.088888888889
2016-01-02 21:00:00,667.0810810810809,7568.0,1609.0,9231.0,5280.0,7219.0,6892.0,52850.8878,4176.0,1027.6,27928.0,11836.96,60867.0,41219.67,6124.0,2234.0,4433.08,3175.0,28881.0,1168.0,618.4,764.0,462.0,1204.0,12539.0,18157.0,16887.7551,5468.0,5619.0,5790.0,18489.0,1398.0,3125.23,1029.3333333333335
2016-01-02 22:00:00,677.608108108108,7144.0,1487.0,9198.0,4935.0,6999.0,6583.0,49855.6837,3797.1,977.8,26029.0,11358.09,60185.0,37611.67,5663.0,2023.0,4219.69,3019.0,26108.0,1108.0,592.94,713.0,457.0,1223.0,11919.0,17801.0,15732.6531,5064.0,5328.0,5584.0,17921.0,1299.0,2981.62,992.7111111111111
2016-01-02 23:00:00,629.9594594594594,6824.0,1328.0,8583.0,4670.0,6880.0,6204.0,46530.4694,3658.7,941.7,23949.0,10961.98,55782.0,35979.33,5183.0,1804.0,3911.02,2976.0,23310.0,1073.0,558.71,690.0,429.0,1137.0,11242.0,17384.0,14641.8367,4625.0,5074.0,5702.0,17463.0,1221.0,2901.27,1013.688888888889
2016-01-03 00:00:00,560.1486486486485,6506.0,1223.0,8042.0,4475.0,6768.0,6108.0,43946.2143,3591.5,914.1,22063.0,10740.5,54331.0,34373.67,5118.0,1740.0,3777.62,2730.0,21401.0,1061.0,543.36,681.0,386.0,1011.0,10652.0,17129.0,13884.6939,4267.0,5008.0,5321.0,17097.0,1153.0,2754.55,945.9555555555556
2016-01-03 01:00:00,508.6216216216215,6337.0,1167.0,7636.0,4393.0,6674.0,6191.0,42712.4388,3560.5,901.7,20653.0,10569.71,51453.0,32097.33,4924.0,1755.0,3580.37,2487.0,20354.0,1058.0,530.28,679.0,352.0,918.0,10281.0,16961.0,13539.7959,4065.0,4937.0,4947.0,16929.0,1134.0,2717.43,879.4666666666667
2016-01-03 02:00:00,472.05405405405395,6233.0,1137.0,7389.0,4380.0,6587.0,6154.0,42159.7143,3454.7,891.6,19715.0,10531.62,48831.0,30264.0,4718.0,1724.0,3474.34,2319.0,19661.0,1077.0,519.38,702.0,332.0,852.0,10092.0,16852.0,13386.7347,3892.0,4963.0,4719.0,16849.0,1118.0,2729.8,838.9333333333334
2016-01-03 03:00:00,453.7702702702702,6288.0,1136.0,7325.0,4430.0,6516.0,6149.0,42020.6939,3498.7,895.0,19427.0,10599.2,47895.0,28964.0,4693.0,1711.0,3493.44,2217.0,19624.0,1141.0,517.48,741.0,322.0,819.0,10055.0,16787.0,13505.102,3939.0,5039.0,4546.0,16990.0,1112.0,2750.4,808.1777777777778
2016-01-03 04:00:00,455.9864864864864,6476.0,1179.0,7403.0,4531.0,6544.0,6170.0,41658.6837,3545.5,926.1,19300.0,10727.97,48627.0,28954.0,4781.0,1721.0,3603.01,2161.0,20110.0,1216.0,501.72,793.0,325.0,823.0,10138.0,16930.0,13623.4694,3944.0,5189.0,4520.0,17151.0,1161.0,2787.68,803.5555555555555
2016-01-03 05:00:00,471.4999999999999,6663.0,1257.0,7633.0,4752.0,6446.0,6341.0,41151.6429,3781.4,967.6,19712.0,10739.92,49758.0,30307.33,4921.0,1694.0,3792.92,2136.0,21510.0,1272.0,531.37,840.0,341.0,851.0,10321.0,17141.0,14168.3673,3973.0,5366.0,4663.0,17524.0,1218.0,2892.65,828.9777777777778
2016-01-03 06:00:00,488.1216216216215,7297.0,1362.0,7827.0,5215.0,6384.0,6556.0,42874.3469,4027.5,1020.2,20380.0,10985.17,51318.0,32150.0,5151.0,1710.0,3985.6,2195.0,22827.0,1361.0,460.59,898.0,366.0,881.0,10812.0,17501.0,14539.7959,3876.0,5529.0,4803.0,17904.0,1342.0,2944.71,853.8666666666667
2016-01-03 07:00:00,543.527027027027,7705.0,1529.0,8178.0,5668.0,6387.0,6766.0,45530.602,4279.9,1055.1,21044.0,11093.83,52535.0,35110.67,5689.0,1829.0,4264.29,2281.0,24280.0,1455.0,489.63,954.0,411.0,981.0,11519.0,18020.0,15065.3061,4132.0,5681.0,5183.0,18437.0,1441.0,3098.23,921.4222222222222
2016-01-03 08:00:00,608.3513513513512,8150.0,1674.0,8637.0,5957.0,6640.0,7442.0,48818.7143,4340.4,1108.1,22651.0,11215.01,55401.0,39687.0,6293.0,1998.0,4558.17,2373.0,26961.0,1510.0,577.13,976.0,452.0,1098.0,12164.0,18610.0,16064.2857,4667.0,5783.0,5536.0,18923.0,1560.0,3335.44,984.1777777777778
2016-01-03 09:00:00,654.3378378378377,8548.0,1760.0,9091.0,6061.0,6813.0,7887.0,51845.1531,4658.2,1134.5,24864.0,11420.36,57771.0,44100.67,6806.0,2134.0,4783.97,2594.0,28976.0,1524.0,598.06,968.0,480.0,1181.0,12754.0,19223.0,16859.1837,5037.0,5832.0,5729.0,19574.0,1636.0,3460.12,1018.4888888888889
2016-01-03 10:00:00,678.7162162162161,8642.0,1766.0,9485.0,6076.0,6877.0,8047.0,54879.5714,4739.2,1144.6,26291.0,11507.68,60120.0,46862.0,7131.0,2203.0,4884.31,2892.0,29817.0,1512.0,611.21,961.0,483.0,1225.0,13140.0,19352.0,17161.2245,5451.0,5926.0,5792.0,19901.0,1692.0,3521.66,1029.6888888888889
2016-01-03 11:00:00,693.1216216216214,8369.0,1749.0,9727.0,6035.0,7149.0,8074.0,55217.5816,4642.9,1139.5,26669.0,11478.28,62516.0,48850.0,7082.0,2185.0,4866.57,3095.0,29466.0,1486.0,657.99,957.0,495.0,1251.0,13364.0,19392.0,17420.4082,5666.0,5897.0,5811.0,20024.0,1664.0,3437.33,1033.0666666666666
2016-01-03 12:00:00,693.6756756756755,8221.0,1721.0,9505.0,5948.0,7054.0,8117.0,53708.7347,4640.2,1131.6,27281.0,11486.17,59347.0,49421.0,6695.0,2091.0,4734.48,3215.0,27924.0,1473.0,644.02,972.0,491.0,1252.0,13246.0,19517.0,17707.1429,5414.0,5865.0,5766.0,20023.0,1594.0,3357.72,1025.0666666666666
2016-01-03 13:00:00,685.9189189189187,8078.0,1687.0,9307.0,5973.0,6885.0,8060.0,52537.2755,4693.8,1145.5,27211.0,11754.1,57493.0,49399.67,6756.0,2005.0,4680.94,3190.0,27497.0,1553.0,622.98,1038.0,483.0,1238.0,13122.0,19534.0,17538.7755,5328.0,5960.0,5677.0,20265.0,1549.0,3256.35,1009.2444444444445
2016-01-03 14:00:00,693.6756756756755,8121.0,1698.0,9304.0,6152.0,6857.0,8184.0,52437.2959,4773.2,1215.7,25951.0,12116.57,56823.0,50275.0,6669.0,1964.0,4712.46,3115.0,27620.0,1643.0,590.88,1073.0,488.0,1252.0,13142.0,20032.0,17612.2449,5288.0,6269.0,5701.0,20883.0,1482.0,3265.62,1013.5111111111112
2016-01-03 15:00:00,716.9459459459458,8683.0,1822.0,9519.0,6639.0,7038.0,8344.0,54550.9796,5139.6,1233.2,25492.0,12211.12,57344.0,54361.0,6743.0,2087.0,5026.53,3115.0,29120.0,1632.0,638.8,1065.0,504.0,1294.0,13685.0,20426.0,19017.3469,5389.0,6896.0,6019.0,21666.0,1565.0,3475.83,1070.0444444444445
2016-01-03 16:00:00,728.5810810810809,8861.0,1932.0,10184.0,6800.0,7410.0,8335.0,58592.1633,5590.2,1225.7,25821.0,12222.91,61971.0,56539.67,7103.0,2301.0,5182.94,3398.0,33132.0,1604.0,675.15,1047.0,518.0,1315.0,14792.0,20581.0,19489.7959,6057.0,7033.0,6226.0,21916.0,1654.0,3537.33,1106.8444444444444
2016-01-03 17:00:00,718.608108108108,8838.0,1901.0,10319.0,6722.0,7547.0,8371.0,59356.5918,5453.5,1205.8,27812.0,12178.15,65217.0,55356.33,7125.0,2307.0,5165.48,3731.0,34144.0,1552.0,682.67,1028.0,522.0,1297.0,14606.0,20379.0,19646.9388,6227.0,7027.0,6243.0,21730.0,1690.0,3511.4,1109.8666666666668
2016-01-03 18:00:00,707.5270270270269,8484.0,1866.0,10229.0,6514.0,7405.0,8323.0,58056.6531,5117.4,1177.3,28570.0,11998.16,64247.0,52790.33,7072.0,2337.0,5147.01,3669.0,34519.0,1469.0,675.98,978.0,516.0,1277.0,14311.0,20135.0,19719.3878,6406.0,6918.0,6291.0,21316.0,1704.0,3497.81,1118.4
2016-01-03 19:00:00,698.6621621621621,8125.0,1824.0,9871.0,6210.0,7104.0,8137.0,55584.6939,4749.4,1133.7,29237.0,11694.43,61455.0,49913.33,6820.0,2324.0,4971.98,3530.0,33407.0,1357.0,665.22,897.0,510.0,1261.0,13905.0,19884.0,19112.2449,6302.0,6652.0,6172.0,20804.0,1662.0,3472.9,1097.2444444444445
2016-01-03 20:00:00,689.7972972972972,7850.0,1738.0,9480.0,6023.0,6876.0,7670.0,54080.1531,4481.9,1070.4,29417.0,11943.43,58490.0,45846.0,6363.0,2351.0,4734.09,3356.0,31593.0,1240.0,644.14,816.0,501.0,1245.0,13220.0,19606.0,18101.0204,5947.0,6265.0,6149.0,20108.0,1548.0,3352.11,1093.1555555555556
2016-01-03 21:00:00,678.7162162162161,7776.0,1619.0,9536.0,5612.0,7130.0,7498.0,53593.9592,4175.1,994.2,28275.0,11799.25,61411.0,41470.67,6010.0,2236.0,4482.26,3199.0,28894.0,1152.0,639.96,745.0,474.0,1225.0,12412.0,19136.0,17121.4286,5546.0,5906.0,6174.0,19366.0,1437.0,3217.99,1097.6000000000001
2016-01-03 22:00:00,654.3378378378377,7438.0,1460.0,9440.0,5176.0,6978.0,7134.0,50373.6429,3927.2,952.9,26212.0,11417.04,60371.0,36900.33,5455.0,1987.0,4246.46,2997.0,25859.0,1096.0,601.04,693.0,443.0,1181.0,11623.0,18596.0,15892.8571,5017.0,5566.0,6056.0,18674.0,1317.0,3077.1,1076.6222222222223
2016-01-03 23:00:00,597.2702702702702,6985.0,1311.0,8749.0,4883.0,6818.0,6918.0,47660.4082,3606.6,922.8,23871.0,11082.9,56248.0,35809.0,4935.0,1764.0,4014.77,2892.0,23008.0,1066.0,578.99,685.0,404.0,1078.0,10937.0,17951.0,14922.449,4601.0,5396.0,5903.0,18186.0,1231.0,3013.43,1049.4222222222222
2016-01-04 00:00:00,529.6756756756756,6757.0,1212.0,8331.0,4734.0,6904.0,7062.0,45842.9796,3519.0,906.9,21905.0,10859.72,55231.0,35108.0,4884.0,1721.0,3934.87,2648.0,21241.0,1056.0,562.47,683.0,363.0,956.0,10584.0,17775.0,14414.2857,4285.0,5317.0,5470.0,17892.0,1167.0,2893.12,972.4444444444445
